,date_posted,playtime,review,helpful_funny,recommended
225,Posted: July 24,118.4 hrs on record,Best game,1 person found this review helpful,Recommended
226,Posted: July 24,12.4 hrs on record,10/10,No one has rated this review as helpful yet,Recommended
227,Posted: July 24,85.5 hrs on record,more like LITcher 3,No one has rated this review as helpful yet,Recommended
228,Posted: July 24,59.2 hrs on record,"It's the witcher, do I need to explain why this is the bomb.",No one has rated this review as helpful yet,Recommended
229,Posted: July 24,148.9 hrs on record,The best creation of humanity,1 person found this review helpful,Recommended
230,Posted: July 24,2.4 hrs on record,"Product received for free
 Eat potatos to gain HP :v",No one has rated this review as helpful yet,Recommended
231,Posted: July 24,94.1 hrs on record,An absolutely amazing game!,No one has rated this review as helpful yet,Recommended
232,Posted: July 24,20.9 hrs on record,best game ever!!,No one has rated this review as helpful yet,Recommended
233,Posted: July 24,273.9 hrs on record,"Overhyped regular game. Battle mechanic has 2 buttons but only light atack is realy good, no combos, only at the end armor's bonuses and abilities give u reason not to spam light atack. Witcher 1 had 3 styles - witcher 3 has 0 styles. Withcer 1 requested no to spam one atack, requested to use potions, and requested to adapt for situation. In 3rd game u don't need anything but heal and spam light atack... goodlike 10/10???Quest sometimes has good story, but mostly they are boring about another %quest_giver% wich has problem with %monster_name% bla-bla-bla witcher pls save us. Character from the books are good (becasuse they have made by Sapkovsky), rest are boring and terrible stupid (created by cd prodject red) - they just broke any lojic, rules of the lore and game mechanics not working for them. Main quest about Wild Hunt - mystical and powerfull... but there some trash idiot near by that just be immortal, just be extrymly powerfull.There is no openworld. It boring several big locations without simulation of the world. But! Devs ruined exploration: near location with 10 lvl monsters you can easy find 30 lvl monster... Just 10 out of 10.Game has number 3. Does it has connection with previos games? Allmost none. Devs put some remarks to side quests and dlc, like previos games wasn't exist. Yorvet? Forget about scoya'tael. And every time, when you find something good - some idiotic and stupid thing ruined impressions again and again.Game has ng+. Does the game have the potential to re-run? No. Bad game mechanics, no real big changes because of choices, dead open-world.7/10 just good game for play it ones only if you fun of previos 2 games, nothing more.",2 people found this review helpful2 people found this review funny,Not Recommended
234,Posted: July 24,56.4 hrs on record,"Yes, i know, i'm late to the party. I only just invested in this game. I seldom write reviews, but this game? Where to begin!Graphically, it is beautiful. The level of detail is incredible. The music helps to absorb you into the realm of the witcher. It is expansive, plenty of things to see and do and so much to explore.Where it really does it for me, is in the story telling. The depth of it is incredible, the consequences of each action revealed later, are amazingly well thought out.If you do only one more thing in your life, buy this!",No one has rated this review as helpful yet,Recommended
235,Posted: July 24,219.5 hrs on record,10/10 Would bang all the Characters in the game,1 person found this review helpful,Recommended
236,Posted: July 24,74.7 hrs on record,I want more main quests :(,No one has rated this review as helpful yet,Recommended
237,Posted: July 23,29.4 hrs on record,Best rpg game...no need to talk just buy it....,No one has rated this review as helpful yet,Recommended
238,Posted: July 23,4.1 hrs on record,gud game wud recommend,1 person found this review helpful,Recommended
239,Posted: July 23,238.1 hrs on record,pamparam pam pam param,No one has rated this review as helpful yet1 person found this review funny,Recommended
240,Posted: July 23,489.0 hrs on record,I like it.,No one has rated this review as helpful yet,Recommended
241,Posted: July 23,49.7 hrs on record,"I never played the other Witcher games, didn't even know there was a book. The developers made it very easy to catch up on the storyline for first time players.First off, the game is exceptional and gets my recommendation as a virgin Witcher.The battles have an art form to them which I've appreciated, and the soundtrack is now something I hear in my sleep and find myself whistling throughout the day. Be prepared to catch that.There are minor glitches that just frustrate me beyond belief, but that's me being autistic about it and I should report it or something. Some mechanical, one specifically, but the rest of the mechanics introduced by the game outweigh the nuisance of me not knowing how to run from a fight without rolling.Overall very great game and looking forward to playing Gwent more.",2 people found this review helpful,Recommended
242,Posted: July 23,102.7 hrs on record,roneee,No one has rated this review as helpful yet,Recommended
243,Posted: July 23,102.7 hrs on record,"Greta game buut daaaaaaaamn i played it first on console, soo osmooth but the PC version is â™¥â™¥â™¥â™¥ING garbage :D",No one has rated this review as helpful yet,Recommended
244,Posted: July 23,135.6 hrs on record,"Loved the game, the story was amazing.Would recommend.",2 people found this review helpful,Recommended
245,Posted: July 23,123.2 hrs on record,Nothing bad to say about the Witcher 3.,No one has rated this review as helpful yet,Recommended
246,Posted: July 23,335.5 hrs on record,One of the best games I have ever play and will always be one of my favorites. The game is story rich and full of hours of game play. All of the mystical creatures are unique and you're choices will have consequences later in the story or quest! Almost 200 hours in and still have side quests to do!,No one has rated this review as helpful yet,Recommended
247,Posted: July 23,37.3 hrs on record,"What a beautiful piece of art this is! This is a game I will not recommend to anybody that hates fantasy or scared of drowners like me, but play it in the morning and it's fine. If a quest start at morning, meditate and continue in the morning. A huge improvement from the Witcher 2, which I will not interview, but is also a beautiful game. I will finish this, just once, because I am â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥ my pants scared of the monsters in this game and the really allergy affected Crookback bogs. I hope I get the good ending.",No one has rated this review as helpful yet,Recommended
248,Posted: July 23,183.3 hrs on record,"This game has an absolutely amazing story... I cried, I'm also crying while writing this comment thinking about the story! ðŸ’–",28 people found this review helpful4 people found this review funny,Recommended
249,Posted: July 23,"1,173.0 hrs on record",One of the best games ever created.,1 person found this review helpful,Recommended
250,Posted: July 23,116.0 hrs on record,10/10,2 people found this review helpful,Recommended
251,Posted: July 23,20.9 hrs on record,"First of all, I'm only describing the PC version here!I already had TW1 and TW2, but I still liked TW1 the best!First of all, the good thing about TW3 is of course the graphics. This is excellent. The sound, the music and everything else is also very harmonious. Of course the story is very good again.But that's where it stops! Already as in TW2 the controls are extremely console heavy and on the PC simply too jerky and bad (or simply ♥♥♥♥♥♥♥t...). If you want to dodge, or run away, it can take 2-3 seconds until the character reacts at all. Also in combat this makes itself unpleasantly noticeable again and again. The combat is simply ♥♥♥♥!Even with objects, you often have to run back and forth before you can pick them up. I was already standing in front of torches that you couldn't light at all because you weren't standing in front of them absolutely correctly.Other games like TES (Skyrim) have already shown how to do this better, but the developers seem to have learned absolutely nothing from the past.I've been thinking a lot back and forth about whether to rate TW3 good or bad. But it will be probably a thumb down, because TW3 is (exactly like TW2) too console heavy and the conversion of the controls on PC and many other little things leave much to wish for!I really hope that the developers don't make the same mistake with ""Cyberpunk 2077"" and that this also becomes too console heavy (controls and the combat system, skills...)! Because I am especially looking forward to this game and if they hadn't learned anything new, it would be a big disappointment and for me the end for games from these developers!To the developers! Guys, there's more than just console games! Try harder with the PC conversion and not just such a half-hearted crap!",1 person found this review helpful,Not Recommended
252,Posted: July 23,69.6 hrs on record,Wanted to play the witcher games before cyberpunk 2077 so i bought wicther 3 goty edition last steam sale. After 56+ hours i will say a enjoyed it but only good thing i liked about it was the world and some grayness in the choices. Combat is kinda meh and they don't do much about the romance choices making them more of a checkbox then a part of the story that makes you want to fight for a plot/character. I think i will take a break before i play the dlc stories. Overall i was expecting alot more.,No one has rated this review as helpful yet,Recommended
253,Posted: July 23,84.3 hrs on record,this  says 25 hours but ive had it on xbox and easily put 300 into it. if your a fan of rpg fantasy game youll love this game. stop putting it off and dive into one of the greatest games of all time. truly a beautiful story.,1 person found this review helpful,Recommended
254,Posted: July 23,1.6 hrs on record,400+ hours on my xbox. Game in incredible. Never thought I'd be able to find a game better than Skyrim.,1 person found this review helpful,Recommended
255,Posted: July 23,35.9 hrs on record,"Overrated game,that is why I give this title a negative review, the game itself is mediocre and would be more fun to watch than play(Story is quite good tho, and I would rather play this as an visual novel)However this particular game does not have any good mechanics whatsoever that would be at least above average (Combat system that can be pretty much summarized like this: You attack, dodge, attack,dodge and occasionally cast Yrden spell)If you have money and want to see an epic story, this game is for youBut..If you look for game with great mechanics and gameplay this is not game for you",2 people found this review helpful,Not Recommended
256,Posted: July 23,178.3 hrs on record,"The Witcher III is hands down one of the best RPG's I ever played.From the get-go the game pulls you into its amazing world and deep story and doesn't let you go until the end.The world is vast and completely open, allowing you to roam wherever you want, including climbing, swimming, horse riding etc.What I loved about this world is that it feels 'alive'. People go around their daily business, seek shelter when it starts to rain, have day/night cycles etc.The music complements the scenery perfectly and really adds to the atmosphere, leading to an overal dark and gloomy feeling of a very harsh medieval world.Even as a simple level 1 character you actually mean something i.e. no ""Clear the cellar rats"" stuff, but meaningfull quests and proper monsters to hunt. The game brings everything what you could wish for as an RPG: extensive parts/ingredients, crafting on different levels, alchemy, durability loss, multiple skill tree options offering different ways to build your character etc.The story is sublime, provides different options/branches and is littered with meaningful characters which are all well fleshed out. Even the secondary quests have nice story points, background info etc which again brings the whole world to life.Add different romancing options into the mix and you get an amazing story! Here and there the devs also added some Easter Eggs with references to 'DLC', 'DRM', 'GOG' etc. I played the game on the 'Blood and Broken Bones' difficulty and had a blast. At the start it was tricky, but once I progressed further the scales tipped over to the easy side.For replayability there is a Game+ mode and also an option to have monsters scale with your level.All in all it took me 178 hrs to finish everything, including all DLC, reaching Level 52.Regarding expansions I found the 'Hearts of Stone' expansion so-so.It in essence boils down to one big quest and gave me a feeling like it was just pasted in to add Shani again as a romance option.In many cases Geralt acts completely out of character in this DLC up to a point where it became a bit annoying.Spoiler:For example, even the very end where Geralt takes the sword from Olgierd and thereby wounds Olgierd.This moment is purely there to show Olgierd is vulnerable, but it makes no sense at all from Geralt's point of view.A highly experienced Witcher, regarded as an expert in swordsman skills would never take a blade in such a rash way, causing an injury.The 'Blood and Wine' expansion on the other hand was a pure masterpiece!It adds a completely new area, full with new quests, new monsters, new everything.The environment of lively, sunny Toussaint is a huge contrast to the dark, foreboding Velen.This was for me the best endgame DLC I ever played. I'll never look at Fairy Tales in the same way again :DThe GOTY Edition still comes with a few issues, mainly some glitches with NPC's walking half into the ground etc.The controls can be fickle at times especially when trying to jump on/off something or when trying to move down a ladder.In the main game I also had a CTD from time to time (note that I'm using the HD Texture Mod so this could be related).The end verdict is an easy 11/10 for this one, it's a must have for any RPG fan!",No one has rated this review as helpful yet,Recommended
257,Posted: July 23,146.5 hrs on record,"I had a passive interest in the game and series prior to playing Witcher 3 but never made the leap until I played the cross-over event on monster hunter world. The game was on sale at the time and with my interest peaked I finally made the jump, The game is fantastic though having some minor personal annoyances here and there, such as needing to travel to a sign post to fast travel, they are nothing mods cannot fix to personalize your experience and change the game to suit your fancy. The game is otherwise one of the best games i've ever played and dialogue options enable the story to be just a little different each time you play it making repeat playthroughs very worth your while to try different play styles and watch the story pan out in a new way.",No one has rated this review as helpful yet,Recommended
258,Posted: July 23,212.0 hrs on record,"And so, my journey finally ends...   After 200+ hours, which stretched over the course of 4 years, I've finally beat the Witcher 3 (including two expansions).What can I say, it was one hell of a journey.First thing first, this is the type of game that you should play for the plot and characters. While the gameplay is serviceable, I wouldn't say that it's anything extraordinary. In fact, the gameplay is my one and only complain: When the developers first teased the game, they promised that ""you would be able to track down monsters, set traps for them and hunt them down"". To me, this sounded like some gameplay mechanic that you could do by yourself, independently. However, this is not like that. Monster hunting in The Witcher 3 is a process of going from Point A to Point B, using the Witcher Senses (detective mode, whatever), following red tracks to Point C where the monster or quest event is located. So yeah, it's entirely scripted. You don't do anything by yourself, everything is done by following quest markers. This can become repetitive and tedious. The only things that prevent this process from becoming boring are the plot and the characters that are involved in these quests.At first, I was disappointed by the lack of gameplay variety and player freedom (in gameplay at least). However, I started enjoying this game fully when I realized that it's better to take it as an interactive movie, rather then a role-playing game. You are not able to play your own Witcher. Instead, you play as a predefined Witcher with a branching, but predefined, story (and an interesting one at that!).Now, the story and characters are the selling points of this game. They are what keeps you hooked and pushing forward. The writing is clever, funny, and full of interesting situations with no black-and-white outcomes. If you are in any way interested in Dark Fantasy and/or Slavic mythology, you should definitely play this game (if there are still people that haven't done so yet).P.S. I still find the books to be better than the game. Not to give the game a disservice, it's a masterpiece, for sure. However, imagine that the books are EVEN BETTER. Seriously, they're that good. (And I know that the author doesn't like the games, but think of this: Steven King doesn't like Kubrick's ""The Shining"", but that doesn't stop it from being a cult classic, right?).",No one has rated this review as helpful yet,Recommended
259,Posted: July 23,2.4 hrs on record,!.!.!,No one has rated this review as helpful yet,Recommended
260,Posted: July 23,67.6 hrs on record,Just get the damn game.,No one has rated this review as helpful yet,Recommended
261,Posted: July 23,15.5 hrs on record,Best game,No one has rated this review as helpful yet,Recommended
262,Posted: July 23,33.2 hrs on record,amazing,No one has rated this review as helpful yet,Recommended
263,Posted: July 23,3.2 hrs on record,combat is trash,2 people found this review helpful,Not Recommended
264,Posted: July 23,7.3 hrs on record,best game ever,No one has rated this review as helpful yet,Recommended
265,Posted: July 23,106.0 hrs on record,---{Graphics}---[ ] Masterpiece[x] Beautiful[ ] Good[ ] Decent[ ] Will do[ ] Bad[ ] Awful[ ] Paint.exe---{Gameplay}---[ ] Try not to get addicted[x] Very good[ ] Good[ ] Nothing special[ ] Ehh[ ] Bad[ ] Just dont---{Audio}---[x] Eargasm[ ] Very good[ ] Good[ ] Decent[ ] Not too bad[ ] Bad[ ] Earrape---{Ideal Consumer}---[ ] Kids[x] Teens[x] Adults[ ] Everyone[ ] Casual Players[ ] Pro Players---{PC Requirements}---[ ] Check if you can run paint[ ] Potato[ ] Minimum[x] Decent[ ] Fast[ ] Rich boi[ ] Ask NASA if they have a spare computer---{Difficulty}---[ ] Just press a bunch of buttons[ ] Easy[ ] Significant brain usage [ ] Easy to learn / Hard to master[ ] Not so easy[ ] Difficult[x] Dark Souls---{Story}---[ ] Doesnt have/little[ ] Something isnt nothing I guess[ ] Not great[ ] Average[ ] Good[ ] Lovley[x] Will make u cry or smile a lot---{Game Time/Length}---[ ] Long enough for a cup of tea[ ] Short (2-6 hours)[ ] Average (6-12 hours)[ ] Long (12+ hours)[x] Ultimate (100+ hours)---{Price}---[x] Just buy it[ ] Worth the price[ ] Wait for sale (Worth about $10)[ ] Maybe if u have some spare money left[ ] Not recommended[ ] Dont throw money into a trash can---{Bugs}---[ ] Never had any[ ] Minor bugs[x] Few bugs [ ] Can get annoying[ ] Ruining the game[ ] The game itself is a big terrarium for bugsOverall:11/10,No one has rated this review as helpful yet,Recommended
266,Posted: July 23,11.6 hrs on record,"Overrated game made for normies who are bad at games. Can be beaten by a toddler on the hardest difficulty. Combat = lmb spam and dodge spam with the occasional quen cast. There's a reason witcher fanboys never talk about the combat but only about the story and quests lmao.Also way too much pointless dialogue, learn to get to the point. It's like a college kid trying to write an essay by cramming in pointless words.Maybe if there was more gameplay than dialogue and if the gameplay was actually fun.Played like 20 hrs on gog before anyone comments on my 9 hrs.",3 people found this review helpful1 person found this review funny,Not Recommended
267,Posted: July 22,96.0 hrs on record,"Absolute masterpiece of a game, what more can I say. undoubtedly the best game I have played. Currently playing through again for the fourth time, coming back over to PC from PS4.",1 person found this review helpful,Recommended
268,Posted: July 22,77.8 hrs on record,---{Graphics}---☑ You forget what reality is☐ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ Paint.exe---{Gameplay}---☑ Very good☐ Good☐ It‘s just gameplay☐ Mehh☐ Starring at walls is better☐ Just don‘t---{Audio}---☑ Eargasm☐ Very good☐ Good☐ Not too bad☐ Bad☐ Earrape---{Audience}---☐ Kids☐ Teens☐ Adults☑ Human☐ Lizards---{PC Requirements}---☐ Check if you can run paint☐ Potato☑ Decent☐ Fast☐ Rich boiiiiii☐ Ask NASA if they have a spare computer---{Difficulity}---☐ Just press ‚A‘☐ Easy☑ Significant brain usage☐ Easy to learn / Hard to master☐ Difficult☐ Dark Souls---{Grind}---☐ Nothing to grind☐ Only if u care about leaderboards/ranks☑ Isnt necessary to progress☐ Average grind level☐ Too much grind☐ You‘ll need a second live for grinding---{Story}---☐ Story?☐ Text or Audio floating around☐ Average☐ Good☐ Lovely☑ It‘ll replace your life---{Game Time}---☐ Long enough for a cup of coffee☐ Short☐ Average☐ Long☑ To infinity and beyond---{Price}---☐ It’s free!☑ Worth the price☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{Bugs}---☐ Never heard of☑ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs---{My playtime}---☑ Over 1000+ hrs on PS4,3 people found this review helpful2 people found this review funny,Recommended
269,Posted: July 22,18.2 hrs on record,"They say there is no such thing as a 'Perfect"" game, but i seriously doubt it with this MASTERPIECE. Why ? You ask , and i can't even try answering , because idk where to start. The world is so dynamic and lively and most of your actions has consequences.I remember this one quest where i went to an herbalist and agreed that i would help a lady called Lena with some potion to cure her from a Griffin attack . But i had totally forgotten this, and later in the game  when i was wandering in the Nilfgardian camp, a man approached me with the news that she had passed away and It struck me pretty hard. Thank You CD Project Red.i would give it a 15/10",2 people found this review helpful1 person found this review funny,Recommended
270,Posted: July 22,8.6 hrs on record,Open world with beautiful graphics.,1 person found this review helpful,Recommended
271,Posted: July 22,8.6 hrs on record,"Product received for free
 i ♥♥♥♥ing lovwe gwent oh myu god get rid of this rest of it so ♥♥♥♥ing boring, but gwent tho, ♥♥♥♥ing yes, that ♥♥♥♥ made me ♥♥♥.",1 person found this review helpful2 people found this review funny,Not Recommended
272,Posted: July 22,422.5 hrs on record,Do not let the hours deceive you. I have 100% the game and DLC on PS4 as well as here so I have put in a lifetime of time into this game. I love every thing about it. I read the books after completing the game and am so in love with the series and made later playthroughs all that much better. This is a experience!,2 people found this review helpful,Recommended
273,Posted: July 22,2.7 hrs on record,boring at beginning but addicted after,1 person found this review helpful,Recommended
274,Posted: July 22,128.9 hrs on record,sex with yennefer,2 people found this review helpful,Recommended
275,Posted: July 22,75.9 hrs on record,This game is great but the part when you enter the main city to find ciri is one of the most boring things ever,1 person found this review helpful,Recommended
276,Posted: July 22,125.0 hrs on record,10/10,No one has rated this review as helpful yet,Recommended
277,Posted: July 22,51.6 hrs on record,"An amazing experience. One of the greatest RPGs ever created. You owe it to yourself to play this game. Any minute amount of criticism I can come up with isn't worth mentioning, this game is so brilliant.",No one has rated this review as helpful yet,Recommended
278,Posted: July 22,63.7 hrs on record,honestly the best game i have ever played!,No one has rated this review as helpful yet,Recommended
279,Posted: July 22,78.9 hrs on record,"Best history and art creativity ever, in a game.",No one has rated this review as helpful yet,Recommended
280,Posted: July 22,164.6 hrs on record,"The best RPG I ever played. It had everything: interesting weapons, good leveling system, good combat, magic, breathtaking graphics and above all a great story",1 person found this review helpful,Recommended
281,Posted: July 22,36.3 hrs on record,Probably one of the best games I have ever played.,No one has rated this review as helpful yet,Recommended
282,Posted: July 22,122.8 hrs on record,It's The Witcher 3.9.5/10,No one has rated this review as helpful yet,Recommended
283,Posted: July 22,61.9 hrs on record,Hands down the greatest game ever created.,1 person found this review helpful,Recommended
284,Posted: July 22,138.1 hrs on record,Great game with an amazing story and gameplay with really good graphics too. Honestly this is like my favorite game i own on steam and i highly recommend it to anyone who loves rpgs.,No one has rated this review as helpful yet,Recommended
285,Posted: July 22,318.8 hrs on record,"The Witcher 3: Wild Hunt follows the story of bla bla bla, why do people feel the need to put this crap in. I don't want to read your synopsis, I've got the back of the box for that. Every time I try to compare several reviews for a game, I have to sift through all this ♥♥♥♥. Why is it 30 degress outside? I didn't sign up for that. It's way better when it's cloudy, even for outdoor activities. Why did she leave me in the end? I know she is a lesbian, but that's no excuse. We could still be friends. All it would take is one conversation to make everything work out. Why would a parent hit their children? Bring something into existence then smack it, what's up with that? Thanks mum. I guess that's no excuse though. If I say that I'm the way I am because I was dropped as a baby, then the person dropping me can always say they were dropped too. The creative point of life is always in the present. I suppose we are under no obligation to be the person we were 5 minutes ago afterall. That's a pretty encouraging, bright outlook for the future huh?Anyway, the witcher 3 is a... who needs another review for a video game anyway? like there's not enough of those already",5 people found this review helpful5 people found this review funny,Recommended
286,Posted: July 22,58.3 hrs on record,"I've only been playing for like 30 hours so far, but its story and sidequests are so engaging and interesting. 10/10",No one has rated this review as helpful yet,Recommended
287,Posted: July 22,39.4 hrs on record,most over rated thing ive ever played,4 people found this review helpful2 people found this review funny,Not Recommended
288,Posted: July 22,163.8 hrs on record,Just buy it or sod off.,No one has rated this review as helpful yet,Recommended
289,Posted: July 22,35.9 hrs on record,"Just before I start this VERY generic Review I have to say something.THIS GAME IS A MASTERPIECE IT IS WORTH EVERY PENNY 100$, 1000$ THIS GAME IS WORTH IT.❤ Audience ❤☐ Beginner☐ Casual Gamer☐ Normal Gamer☐ Expert☑ Everyone (Even your grandmother will LOVE this game)☼ Graphics ☼☐ Bad☐ Alright☐ Good ☐ Beautiful☑ Fantastic ♬ Music ♬☐ Bad☐ Alright☐ Good ☐ Beautiful☑ Fantastic ☠ Difficulty ☠☐ Easy ☐ Average☑ Easy to learn / Hard to master☐ Hard☐ Unfair§ Bugs §☐ Bugs destroy the game☐ Lots of bugs☐ Few Bugs☐ You can use them for speedrun☑ Nothing encountered☯ Story ☯☐ There is none☐ Bad☐ Alright☐ Good☑ Fantastic⚔ Gameplay ⚔☐ Frustrating☐ Sleepy☐ Boring☑ Fun☑ Challenging۞ Game time / Length ۞☐ Really short (0 - 3 hours)☐ Short (4 - 8 hours)☐ Few hours (10 - 20 hours) ☑ Long (40-60 hours) [if you focus on the main story]☐ Very Long (61-100 hours) ☑ Extremely Long (101+ hours) [if you complete everything]$ Price / Quality $☑ 10 Times the Full price☐ Full price ☐ Wait for Sale ☐ Don't buy☐ Refund it if you can",No one has rated this review as helpful yet,Recommended
290,Posted: July 22,182.7 hrs on record,Great game wish it didn't crash to desktop when initiating cutscenes sometimes.,No one has rated this review as helpful yet,Recommended
291,Posted: July 22,14.9 hrs on record,It took me a while to get into but damnnn is this game interesting,No one has rated this review as helpful yet,Recommended
292,Posted: July 22,120.1 hrs on record,"Lies about downgrade, lies about REDKit (MODKit is NOT the REDKit; you CANNOT modify the game as extensively without REDKit, and MODKit just limits what you can do!), lies about cut content - all adds to a pile of lies: I've played the game enough and gone through its files while been active with modding scene to say all this. You can see these videos for details https://www.youtube.com/watch?v=WW-gLVYI1uk https://www.youtube.com/watch?v=AynvqY4cN8M Apologist fanboys will turn a blind a eye to all this to say, ""but it is still a good game!"" - that doesn't excuse CDProjekt for any of their lies: a company that can deliver a product by lying to its consumers is still lying. Seeing how they've banned people at their forums over the years for bringing all this forth to question their practices while constantly denying any wrongdoings, it only makes them look even more bad. I cannot recommend buying a game from a company that acts like this.",3 people found this review helpful3 people found this review funny,Not Recommended
293,Posted: July 22,140.0 hrs on record,"A great mix of story rich gameplay and sword combat, this game has dwarfs, griffins, vampires, witches, magic, lots of blood, romance, castles, interesting dialogues, and let's not forget about the trolls with their funny accents.Do I think it's a must play? Yes. Is it a 10/10? It is.Would I play it again over and over? Most likely.",No one has rated this review as helpful yet,Recommended
294,Posted: July 21,217.2 hrs on record,The worst part of this game is that it has an ending. ;-;,1 person found this review helpful,Recommended
295,Posted: July 21,127.9 hrs on record,Good game.,No one has rated this review as helpful yet,Recommended
296,Posted: July 21,48.7 hrs on record,good card game with a nice sidestory,No one has rated this review as helpful yet,Recommended
297,Posted: July 21,45.6 hrs on record,"Obviously a great game. Download the HD Reworked 10.0 mod (and if you prefer it, Turbo Boost lighting too), and the weather mod.. and some other great mods! PC wins again. Kudos to Halk Hogan the maker of HD Reworked. Doing the work of a studio himself.",No one has rated this review as helpful yet,Recommended
298,Posted: July 21,158.7 hrs on record,This here is Game of the Century,No one has rated this review as helpful yet,Recommended
299,Posted: July 21,51.6 hrs on record,"What are you doing here? Go buy it, it goes on sale every other week and is worth every single penny.",No one has rated this review as helpful yet,Recommended
300,Posted: July 21,90.5 hrs on record,Yes,1 person found this review helpful,Recommended
301,Posted: July 21,73.2 hrs on record,Masterpiece,No one has rated this review as helpful yet,Recommended
302,Posted: July 21,86.8 hrs on record,Why the hell are you reading this. You've clearly already seen the top reviews. You likely seen gameplay and heard great things about the story. So what the heck are you doing still reading this. GO BUY THE GAME!,No one has rated this review as helpful yet,Recommended
303,Posted: July 21,19.7 hrs on record,"One of the best RPGs I've ever played, I hope Cyberpunk is as good as this if not better.",No one has rated this review as helpful yet,Recommended
304,Posted: July 21,8.3 hrs on record,"As there are plenty of reviews for this game, I withhold my praise for it; but I do fully-heartedly recommend this game to anyone! If you buy this amazing game, make sure you pick this up as well (improves graphics dramatically to 2019 standards):https://www.nexusmods.com/witcher3/mods/1021?tab=files",3 people found this review helpful,Recommended
305,Posted: July 21,262.6 hrs on record,One of the best games ever made,No one has rated this review as helpful yet,Recommended
306,Posted: July 21,38.4 hrs on record,Best storyline you'll ever find in a game.,1 person found this review helpful,Recommended
307,Posted: July 21,93.5 hrs on record,Just buy it !!,No one has rated this review as helpful yet,Recommended
308,Posted: July 21,62.1 hrs on record,"Amazing action RPG that has managed to capture my attention for a long time, considering that i often burn out on RPG's.",No one has rated this review as helpful yet,Recommended
309,Posted: July 21,128.7 hrs on record,great,No one has rated this review as helpful yet,Recommended
310,Posted: July 21,124.6 hrs on record,"Absolute master piece, by far my favorite game ever, even after only 16 hours.",1 person found this review helpful,Recommended
311,Posted: July 21,102.8 hrs on record,There's cats in it.,No one has rated this review as helpful yet,Recommended
312,Posted: July 21,57.3 hrs on record,The main story mission of going around to different people in all the regions to collect their gwent cards is 10/10 best gameplay Iâ€™ve ever experienced but the side mission about saving that one girl or whatever seemed to drag out for far too long,No one has rated this review as helpful yet1 person found this review funny,Recommended
313,Posted: July 21,49.2 hrs on record,"This is one of my all time favorite games i highly recommend. I've play'd this on pc and xbox and can't stop!  If you like fantasy games, monsters, character development/customization  then trust me this one is a good one! Great story! The only thing I have to say that's negative about this game is that I wish the game was part multiplayer where I can choose to do quests with friends or solo!  but still be able to free-roam I hope that the creators make another game ( with online features ) but also no friendly killing because then this becomes a gta style and that's not what should be done with a game like this. Conclusion: I recommend this game to everyone!",No one has rated this review as helpful yet,Recommended
314,Posted: July 21,168.9 hrs on record,Pam Pa Ram Pam Pam Param,No one has rated this review as helpful yet1 person found this review funny,Recommended
315,Posted: July 21,157.0 hrs on record,The best game you will ever play. Except maybe when Cyberpunk comes out.,1 person found this review helpful,Recommended
316,Posted: July 21,169.2 hrs on record,"I can't stop play this game. One of the best games that i played in my life. Nice characters, beautiful graphics and a amazing story.  Im in love with this game.  More than 100 hours of fun. Enjoy!",No one has rated this review as helpful yet,Recommended
317,Posted: July 21,35.6 hrs on record,"I don't think this review matters anymore, but whatever.",No one has rated this review as helpful yet1 person found this review funny,Recommended
318,Posted: July 21,120.6 hrs on record,"Maybe one of the best free roam fantasy games I've ever played. Diverse world full of enemies and unique characters ,the enemies all have different ways to have defeat them leading to combat seeming fresh even when you find yourself killing the same enemies again. More often then not there are different ways to complete quests depending on your play style. 10/10",No one has rated this review as helpful yet,Recommended
319,Posted: July 21,28.2 hrs on record,"Product received for free
 Finally bought this game in the 2019 Summer Sale and it's amazing! The main story, the side quests, the world and the characters feel incredible! Looking forward to completeing and replaying this game many times.",No one has rated this review as helpful yet,Recommended
320,Posted: July 21,100.7 hrs on record,Realy Good Game,1 person found this review helpful,Recommended
321,Posted: July 21,63.4 hrs on record,damn your uglyg8 game,1 person found this review helpful,Recommended
322,Posted: July 21,8.7 hrs on record,+,No one has rated this review as helpful yet,Recommended
323,Posted: July 21,629.3 hrs on record,This game ruined other games for me.,1 person found this review helpful,Recommended
324,Posted: July 21,89.9 hrs on record,"This is probably the best game of a decade, CD Project Red is also one of the only true pro consumer companies right now and deserve praise for it. Cant wait for cyber punk!",1 person found this review helpful,Recommended
325,Posted: July 20,117.4 hrs on record,"This is an epic game developed by CD Projekt RED, I am still not bored of this game and I don't think I would be either.There is a lot to do in this game and obviously this is a very beautiful looking game from 2015s, and game that struggles to run on most machines when it was released but I am blessed to run this game at 60FPS.",No one has rated this review as helpful yet,Recommended
326,Posted: July 20,94.2 hrs on record,Masterpiece.,No one has rated this review as helpful yet,Recommended
