,date_posted,playtime,review,helpful_funny,recommended
251,Posted: July 4,31.6 hrs on record,One of the best RPGS i've ever played. Absolutely stunning world.,No one has rated this review as helpful yet,Recommended
252,Posted: July 4,60.7 hrs on record,ye,1 person found this review helpful,Recommended
253,Posted: July 4,99.5 hrs on record,"I don't have many hours in this game, but already it's been really great.",No one has rated this review as helpful yet,Recommended
254,Posted: July 4,253.4 hrs on record,"This game is amazing, and pretty. if you dont get it you are a square!",No one has rated this review as helpful yet,Recommended
255,Posted: July 4,32.6 hrs on record,"Product received for free
 Best RPG Indeed! immersive story! recommended to everyone!",No one has rated this review as helpful yet,Recommended
256,Posted: July 4,7.3 hrs on record,A really fun game with beautiful scenery.,No one has rated this review as helpful yet,Recommended
257,Posted: July 4,34.2 hrs on record,One of the best open world RPGs of all time.,No one has rated this review as helpful yet,Recommended
258,Posted: July 4,59.7 hrs on record,Excellent.,No one has rated this review as helpful yet,Recommended
259,Posted: July 4,108.8 hrs on record,Best game,No one has rated this review as helpful yet,Recommended
260,Posted: July 4,144.4 hrs on record,"Just try it, you'll probably get stuck for a few hours on starting location exploring it and doing quests. The only drawback that I found: there is no fishing. But why would witcher need this skill in the first place?",No one has rated this review as helpful yet,Recommended
261,Posted: July 4,125.9 hrs on record,This is one of the most beautiful games you can play. Some of the scenery is outstanding and breathtaking. For me it was a more mechanical take on Skyrim where you fight a plethora of different enemies that reading the lore and information sheets can help you kill quicker. It's a game you should try at least once,No one has rated this review as helpful yet,Recommended
262,Posted: July 4,455.2 hrs on record,"Simply one of the best games ever made.I played this at release and loved it. Four years later I have completed another playthrough and it was just good as it was the second time around especially now that I had forgotten many of the side quests which are often just as interesting as the main story.Few other games have ever managed to make your decisions as impactful to the events that occur in the game. Your decisions in one quest line can effect your options in a completely different questline either limiting the outcomes your stopping progression altogether.The game not only isn't linear, it's not a quest tree either. I guess we could call it a quest ball of wibbly wobbly timey whimey stuff. The characters reference what quests you have done based on the order you do them in and what choices you made during those quests. If characters haven't been met then they won't be referenced. If characters have been killed off then the conversations will change accordingly. The developers went above and beyond to craft living dialogues which sadly would be considered a waste of time by many production studios this day in age.If you haven't played it, you should.",No one has rated this review as helpful yet,Recommended
263,Posted: July 4,99.8 hrs on record,Stonks,No one has rated this review as helpful yet,Recommended
264,Posted: July 4,96.7 hrs on record,This game is AWESOME... Nuff said... Getting the GOTY is a no brainer...,No one has rated this review as helpful yet,Recommended
265,Posted: July 4,63.4 hrs on record,Must Have!,No one has rated this review as helpful yet,Recommended
266,Posted: July 4,122.5 hrs on record,By chance if someone still haven't played it; just go for it mateI wasn't into witcher games until I played this one  Attention  to detail :10/10Graphics: 10/10Gameplay: 10/10,No one has rated this review as helpful yet,Recommended
267,Posted: July 4,57.9 hrs on record,good game ðŸ”¥,1 person found this review helpful,Recommended
268,Posted: July 4,85.1 hrs on record,"I've bought this game three times and played around 100 hours per purchase. One of the best games I've ever played, potentially THE best.",1 person found this review helpful,Recommended
269,Posted: July 4,51.7 hrs on record,Best game ever made.,No one has rated this review as helpful yet,Recommended
270,Posted: July 4,160.4 hrs on record,"Story           10/10Gameplay    8/10Soundtrack  9/10Graphics      8/10UI                 8/10This game is really worth your money even on the full price.You can meet some memorable character, because they have their own uniqueness.But this game is ruined by some bug that actually really annoying, and the thing I hate most about this game is the cut content.They didnt bring iorveth in the last game of the witcher.",1 person found this review helpful,Recommended
271,Posted: July 4,5.2 hrs on record,"Good game, amazing story and characters",No one has rated this review as helpful yet,Recommended
272,Posted: July 4,169.6 hrs on record,One of the Best games ever. story line up with multiple endings which even most gamers have not found. There are youtubers out there still finding out the different scenarios for each missions this game will never end.,1 person found this review helpful,Recommended
273,Posted: July 4,106.5 hrs on record,It's simply the greatest game ever.Not sure if there is anything else that needs / can be said.Absolute masterpiece.,No one has rated this review as helpful yet,Recommended
274,Posted: July 4,417.5 hrs on record,GG,No one has rated this review as helpful yet,Recommended
275,Posted: July 4,76.7 hrs on record,ONE OF THE BEST RPG GAME,No one has rated this review as helpful yet,Recommended
276,Posted: July 4,202.2 hrs on record,Best RPG ever played!,No one has rated this review as helpful yet,Recommended
277,Posted: July 4,33.2 hrs on record,Pretty good game. Would recommend,No one has rated this review as helpful yet,Recommended
278,Posted: July 4,464.3 hrs on record,One of the best games i have played in a long time. every encounter was voice acted which was a nice change from the norm. The DLC was also alot of fun and VERY well done. Even the DLC was completely voice acted and only of the many missions added in both dlcs ever felt like it was just copied filler. both DLC equaled up to at least another 25 hours of game played that was well work the money,1 person found this review helpful,Recommended
279,Posted: July 4,229.3 hrs on record,"I make it short, if you like good RPGs with great storys and fun gameplay, than look no further than this. Also you should consider buying the second game as well, as it has a great story too, and the decisions you make there will also influence this game, if you load in the save from Witcher 2 (wich you can at the start of a new save in Witcher 3)All in all for me a 9/10 only cuz i think nothing is perfect.",No one has rated this review as helpful yet,Recommended
280,Posted: July 4,4.8 hrs on record,very nice grafik and smooth gameplay,No one has rated this review as helpful yet,Recommended
281,Posted: July 4,195.0 hrs on record,"Great game, awesome story. Stole almost 200 hours of my life.",No one has rated this review as helpful yet,Recommended
282,Posted: July 4,32.6 hrs on record,"Great game,  great story based on books that i read, i can fully recommend this game.",No one has rated this review as helpful yet,Recommended
283,Posted: July 4,211.1 hrs on record,Masterpiece,No one has rated this review as helpful yet,Recommended
284,Posted: July 4,152.8 hrs on record,Pretty cool,No one has rated this review as helpful yet,Recommended
285,Posted: July 4,105.1 hrs on record,amazing game,No one has rated this review as helpful yet,Recommended
286,Posted: July 4,270.0 hrs on record,"Ruined all other games for me, it set the bar way too high.",2 people found this review helpful,Recommended
287,Posted: July 4,42.9 hrs on record,one of the best open world RPG game!,No one has rated this review as helpful yet,Recommended
288,Posted: July 4,131.5 hrs on record,!,No one has rated this review as helpful yet,Recommended
289,Posted: July 4,226.0 hrs on record,"Bought it last year, and I have to say this game is so worth it. This is probably my 10th time replaying the whole game. It will sit at the top ranking of my game list till who knows a Witcher 4 comes out, but till then no doubt The Witcher 3 IS THE BEST GAME EVER",1 person found this review helpful,Recommended
290,Posted: July 4,18.6 hrs on record,there's a reason why its called GOTY,No one has rated this review as helpful yet,Recommended
291,Posted: July 4,217.8 hrs on record,I love it...,No one has rated this review as helpful yet,Recommended
292,Posted: July 4,59.6 hrs on record,Gud,No one has rated this review as helpful yet,Recommended
293,Posted: July 4,29.0 hrs on record,Caters a bit to much to the console players to engage me fully.,1 person found this review helpful1 person found this review funny,Not Recommended
294,Posted: July 4,369.9 hrs on record,"It's okay, I guess9/11",2 people found this review helpful1 person found this review funny,Recommended
295,Posted: July 4,19.6 hrs on record,"This game is full of love, in more ways than one. Even the side quests have good writing. don't know why i didn't buy this 4 years ago.",No one has rated this review as helpful yet,Recommended
296,Posted: July 4,1.9 hrs on record,magical,No one has rated this review as helpful yet,Recommended
297,Posted: July 4,85.6 hrs on record,If I would've lived in his time and only clean his boots of dirt I would've been more achieved than I am now,No one has rated this review as helpful yet1 person found this review funny,Recommended
298,Posted: July 4,131.0 hrs on record,It good,No one has rated this review as helpful yet,Recommended
299,Posted: July 4,158.3 hrs on record,10/10 game of this generation.,No one has rated this review as helpful yet,Recommended
300,Posted: July 4,159.9 hrs on record,The best story game i have ever played!,1 person found this review helpful,Recommended
301,Posted: July 4,72.5 hrs on record,This is the best game ever!,No one has rated this review as helpful yet,Recommended
302,Posted: July 4,20.4 hrs on record,"Ya know, before I played Witcher 3. I just got out of a divorce, I'm not able to see my kids anymore, I lost my job, I had stage 4 cancer and was abused by my uncle daily. I also had kidney stones (also the uncle was named dale). The doctor said I had 3 days to live until I died. So I decided instead of spending time with what little family I have left, I decided to buy one last steam game and finish it. I bought witcher 3 the wild huntMy life is completely different now, I bang ♥♥♥♥♥es every night, got custody of my kids, my stage 4 cancer was sent to my ♥♥♥♥♥ of an ex wife and her chad of a boyfriend, her boyfriend had to deal with the kidney stones and my uncle decided not to abuse me anymore after he found out I played Witcher 3 (Best Game Ever Made). This game changed my life for the better!Giving it a 7/10 tho not enough tiddies",3 people found this review helpful1 person found this review funny,Recommended
303,Posted: July 4,22.5 hrs on record,10 out of 10 slept with everyone.,No one has rated this review as helpful yet1 person found this review funny,Recommended
304,Posted: July 4,93.8 hrs on record,10/10 would play gwent again,No one has rated this review as helpful yet,Recommended
305,Posted: July 4,191.7 hrs on record,"This game is simply amazing. As a book witcher fan, I am so happy about the CD Projekt Red's attention to detail and knowledge of Witcher and slavic mythology. It is one of th emost detailed games I've ever played. Recommend, doesn't get boring even after 150 hours.",No one has rated this review as helpful yet,Recommended
306,Posted: July 4,237.6 hrs on record,คุ้มกับเงินที่เสียไปสุดๆ,No one has rated this review as helpful yet,Recommended
307,Posted: July 4,26.6 hrs on record,"The gameplay consists of morally grey choices that you have to make throughout the game. It's a humbling, human experience that I would argue is one of Witcher 3's most unique selling points.It has a long story, I'm not even halfway through, but I have to say it's a unique experience.",No one has rated this review as helpful yet,Recommended
308,Posted: July 4,123.3 hrs on record,"Excellent game.  This is the best open world RPG that I have ever played.  The music, the sounds, the characters - all come together to put you into the world of the Witcher.  Each side quest feels fleshed out and different.   The voice-acting is stellar.",No one has rated this review as helpful yet,Recommended
309,Posted: July 4,"1,461.3 hrs on record",Game of the decade.,No one has rated this review as helpful yet,Recommended
310,Posted: July 4,111.9 hrs on record,good game,No one has rated this review as helpful yet,Recommended
311,Posted: July 4,40.9 hrs on record,"This game is fun and has plenty of content, so that's pretty neat.",No one has rated this review as helpful yet,Recommended
312,Posted: July 4,85.7 hrs on record,this is porn.,No one has rated this review as helpful yet,Recommended
313,Posted: July 4,11.5 hrs on record,possibly the best game ever made,No one has rated this review as helpful yet,Recommended
314,Posted: July 4,44.5 hrs on record,Ah Witcher 3 Wild Hunt. It still lives up to the positive reviews it is given and has hours of enjoyment for enybody to enjoy. And shows  much CD ProjectRed respects there players.,No one has rated this review as helpful yet,Recommended
315,Posted: July 4,7.6 hrs on record,"immersive game, huge world, rich npc interaction what do you want more?",No one has rated this review as helpful yet,Recommended
316,Posted: July 4,312.3 hrs on record,Its ok,No one has rated this review as helpful yet,Recommended
317,Posted: July 4,78.3 hrs on record,There is no more compliments I can give to CD Project Red that everyone has already given them. All I can say is that if you are still hesitate to buy it then just know that you're missing out on an absolute Gem. Also Yen best girl,1 person found this review helpful,Recommended
318,Posted: July 4,265.9 hrs on record,Best Gwent game on the marketRest of the game is also pretty neat10/10 would be up for a round of gwent again,No one has rated this review as helpful yet,Recommended
319,Posted: July 4,110.4 hrs on record,"Product received for free
 It's good",No one has rated this review as helpful yet,Recommended
320,Posted: July 4,172.5 hrs on record,Yes,No one has rated this review as helpful yet,Recommended
321,Posted: July 4,49.2 hrs on record,"I mean yeah, probably the best game of the decade.",No one has rated this review as helpful yet,Recommended
322,Posted: July 4,51.7 hrs on record,"to anyone who still wondering wheter to play this game or not. Just please, buy it! You won't regret it.",No one has rated this review as helpful yet,Recommended
323,Posted: July 4,115.1 hrs on record,Bought it way back in 2016...  Now 2019 on my 4th playthrough. Will probably choose Yen over Triss again.... Game of the Decade. 10/10 ðŸ‘Œ,No one has rated this review as helpful yet,Recommended
324,Posted: July 4,3.1 hrs on record,"This game has a heart, a soul and will live for centuries",No one has rated this review as helpful yet,Recommended
325,Posted: July 4,336.1 hrs on record,Amazing,No one has rated this review as helpful yet,Recommended
326,Posted: July 4,398.7 hrs on record,Not a game of the year for no reason.,No one has rated this review as helpful yet,Recommended
327,Posted: July 4,6.1 hrs on record,i become a witcher,No one has rated this review as helpful yet,Recommended
328,Posted: July 4,71.8 hrs on record,"Best game that I ever played, really worth it when I bought it last summer!",1 person found this review helpful,Recommended
329,Posted: July 4,47.5 hrs on record,still fun upto this year,No one has rated this review as helpful yet,Recommended
330,Posted: July 4,246.2 hrs on record,Simply one of THE Best Games of the decade,No one has rated this review as helpful yet,Recommended
331,Posted: July 4,45.4 hrs on record,Great game. It's always a joy to come back to,No one has rated this review as helpful yet,Recommended
332,Posted: July 4,84.9 hrs on record,Breathtaking,No one has rated this review as helpful yet,Recommended
333,Posted: July 4,91.7 hrs on record,absolutely incredible,No one has rated this review as helpful yet1 person found this review funny,Recommended
334,Posted: July 4,117.6 hrs on record,Still extremely recommended if you haven't yet played.,No one has rated this review as helpful yet,Recommended
335,Posted: July 4,80.0 hrs on record,rly good,No one has rated this review as helpful yet,Recommended
336,Posted: July 4,134.3 hrs on record,good,No one has rated this review as helpful yet,Recommended
337,Posted: July 4,261.6 hrs on record,Amazin,No one has rated this review as helpful yet,Recommended
338,Posted: July 4,110.4 hrs on record,"An amazing game, has the best story and choices in a game the I've played.",1 person found this review helpful,Recommended
339,Posted: July 4,121.2 hrs on record,Game of the Decade,No one has rated this review as helpful yet,Recommended
340,Posted: July 4,454.3 hrs on record,very good,No one has rated this review as helpful yet,Recommended
341,Posted: July 4,84.1 hrs on record,One of the best games i've ever played!!! <3 Waiting for The Witcher 4,No one has rated this review as helpful yet,Recommended
342,Posted: July 4,0.5 hrs on record,good game,No one has rated this review as helpful yet,Recommended
343,Posted: July 4,4.9 hrs on record,Good Game! 10/10,No one has rated this review as helpful yet,Recommended
344,Posted: July 4,7.6 hrs on record,"I do not have enough good things to say about this game. It is truly amazing and one of the best single player games I've ever played. Beautiful graphics, and fluid combat/movement. There are choices that will affect your story so it's cool that those choices actually matter. The quest are all really legit and most of the time deep/something you can connect with. I highly recommend this game to anyone.",No one has rated this review as helpful yet,Recommended
345,Posted: July 4,270.9 hrs on record,All around fantastic,1 person found this review helpful,Recommended
346,Posted: July 4,159.6 hrs on record,"Great game, even more so on higher difficulties. Remember to oick up the two DLC which are 200% worth their price",1 person found this review helpful,Recommended
347,Posted: July 4,240.8 hrs on record,A great ♥♥♥♥ing game.,1 person found this review helpful,Recommended
348,Posted: July 4,68.1 hrs on record,10/10,No one has rated this review as helpful yet,Recommended
349,Posted: July 4,312.3 hrs on record,very epic,No one has rated this review as helpful yet,Recommended
350,Posted: July 4,43.7 hrs on record,Best game ever made!,No one has rated this review as helpful yet,Recommended
351,Posted: July 4,56.3 hrs on record,"Great story, characters, quests, music, and setting. 10/10",No one has rated this review as helpful yet,Recommended
352,Posted: July 4,147.7 hrs on record,"Amazing rich narrative, with a true RPG feel. Would play it again and again for hours of fun and emotion.",No one has rated this review as helpful yet,Recommended
353,Posted: July 4,127.7 hrs on record,good game,No one has rated this review as helpful yet,Recommended
354,Posted: July 4,85.0 hrs on record,v good,No one has rated this review as helpful yet,Recommended
355,Posted: July 4,7.5 hrs on record,pretty good movie.,No one has rated this review as helpful yet,Recommended
356,Posted: July 4,95.4 hrs on record,"Easily one of the best games on this platform. Huge open world with an amazing story and great controls. CDPR deserves every penny ive spent on this game, can not recommend this game more.",1 person found this review helpful,Recommended
357,Posted: July 4,65.8 hrs on record,Best game ever made,1 person found this review helpful,Recommended
358,Posted: July 4,103.6 hrs on record,Still as amazing as it was at release!,1 person found this review helpful,Recommended
359,Posted: July 4,660.1 hrs on record,Really? You don't know if this game is good?,1 person found this review helpful1 person found this review funny,Recommended
360,Posted: July 4,140.4 hrs on record,epic,No one has rated this review as helpful yet,Recommended
361,Posted: July 4,110.8 hrs on record,"In my opinion THIS GAME is one of the best RPG game ever created.From the level designing to the narrative  everything is great.When deep dive into the story further you will find that every NPCs back story is unique in their own way and you will feel a certain connection with them. NPCs in this game are not like the others from other RPG games, they have like charisma, a charm.the story is rich, the graphics is fabulous , everything is great about this game.",1 person found this review helpful,Recommended
362,Posted: July 4,6.0 hrs on record,Its Phenomenal !!!,No one has rated this review as helpful yet,Recommended
363,Posted: July 4,2.5 hrs on record,I have not played it much yet but it is a very interesting and cool game. Thumbs up :D,1 person found this review helpful,Recommended
364,Posted: July 4,7.3 hrs on record,"One of the best games I have ever played. You will love it even if you are not into RPGs. Everything about this game is great, whether it be the gameplay or the story.",No one has rated this review as helpful yet,Recommended
365,Posted: July 4,77.9 hrs on record,<3,No one has rated this review as helpful yet,Recommended
366,Posted: July 4,144.9 hrs on record,9.8. - Too much water,No one has rated this review as helpful yet,Recommended
367,Posted: July 4,107.2 hrs on record,"This and Fallout New Vegas are the best RPG's on Steam.In this game you play as a Chad ( Geralt ) who goes around and bangs Stacys, you also help out Normies ( Humans ) because they need your help killing monsters and people, but most normies hate Geralt because he mogs them with his beautiful face and voice.",No one has rated this review as helpful yet,Recommended
368,Posted: July 4,31.5 hrs on record,Great game. I got it as a gift from my brother a few years ago. Was well worth getting and have enjoyed it a lot. Just wish the first game in the series was up to the same standard :D,No one has rated this review as helpful yet,Recommended
369,Posted: July 4,5.9 hrs on record,muhteşem,No one has rated this review as helpful yet,Recommended
370,Posted: July 4,202.5 hrs on record,One of the best RPGs I've ever played. Voice acting is top notch. Fighting is smooth and fun. Almost every quest has a story to it. Long game that just keeps on giving.,No one has rated this review as helpful yet,Recommended
371,Posted: July 4,199.6 hrs on record,Don't play much games much but this game blew me away with its story and by the time i finished i felt like I had watched multiple seasons of a really good show except I was actually involved and making decisions throughout the story-line.,No one has rated this review as helpful yet,Recommended
372,Posted: July 4,90.9 hrs on record,If you've not played this game yet and love quick 3rd person melee combat RPG's and dark fantasies this game is just for you! Absolutely stunning visuals and a gripping story that will have you on the edge of your seat! Especially now that its on sale!,No one has rated this review as helpful yet,Recommended
373,Posted: July 4,178.7 hrs on record,Best single player game ever made.,1 person found this review helpful,Recommended
374,Posted: July 4,84.8 hrs on record,Review completely unnecessary. This is the kind of game that makes history.,No one has rated this review as helpful yet,Recommended
375,Posted: July 4,201.6 hrs on record,This game is amazing,No one has rated this review as helpful yet,Recommended
376,Posted: July 4,482.3 hrs on record,"Well... seems it is time to do this properly. Amateurs...tends to matter by self always making the cause only worse...I must admit i have been lazy in reviewing this amazing piece of art here on steam... i have some solid hours sunk in game to do so properly this time. IS IT THE BEST GAME EVER? well...no.. nothing is... W3 has it's flaws, bugs, and prety much usual things that is a absolute normal thing in EVERY game.. BUT! Is it game that deserves title GOTY? - Oh my YES! YES! CDPR done impressive amount of dedicated work on this masterpiece- one of the most compelling game stories i have ever ( been honored to acommpany and vitness) in a realy long time ( 20+ years) . Visually it is beautiful as it can get ( talking bout VANILLA here, not touching modding aspect of this game) , on par with AAA titles of recent 2 years easily ( Assassin's series, Tomb Raider, Uncharted .. you get the point). As for gameplay mechanics it takes some time to get used to- it's not as fluid as AC series freerun and parkour of watch dogs- but it does the job done. Story of Geralt is what hooks up to this game, his travels and alliances is what makes game an extra appealing when learned about ( Via ingame lore or novels). Npc's and secondary characters make you feel about them ( rly i did rage ( in my case about Vesemir) = fastest quest i've done in years just to deal with a C#ck in heavy metal plates), choises matter... Oh, and the expansions? oh my- i have not seen many developers to improve on their game through those in a while... it's just as icing on a cake.. and CDPR is the dev which cares about us- gamers, not only about hefty amount of money from their half baked game, just to appeal share holders.. ( * cough EA * cough ) Get it here on STEAM or if you are more prone to and do not mind to give your money to rly nice polish developers - on GOG ( money goes straight to CDPR as it is their's launcher DRM free and have all benefits of cloud safe and achievments)",No one has rated this review as helpful yet,Recommended
377,Posted: July 4,159.6 hrs on record,good game. lots of things to do. everyone should play it atleast once. amazing value if you get it on sale,No one has rated this review as helpful yet,Recommended
378,Posted: July 4,52.0 hrs on record,Highly recommended,No one has rated this review as helpful yet,Recommended
379,Posted: July 4,78.1 hrs on record,Best game,No one has rated this review as helpful yet,Recommended
380,Posted: July 4,112.1 hrs on record,An epic of a game. Sure to spend at least a hundred hours of pure entertainment when you pick this title.,1 person found this review helpful,Recommended
381,Posted: July 4,73.4 hrs on record,bloody amazing,No one has rated this review as helpful yet,Recommended
382,Posted: July 4,14.2 hrs on record,"gameplay is so smooth, the combat is amazing love this game",No one has rated this review as helpful yet,Recommended
383,Posted: July 4,53.6 hrs on record,gud,No one has rated this review as helpful yet,Recommended
384,Posted: July 4,176.3 hrs on record,Blood and Wine! Best DLC of all time,No one has rated this review as helpful yet,Recommended
385,Posted: July 4,109.9 hrs on record,Great game if you are into open world rpg's. A must play for any fantasy game fan.,No one has rated this review as helpful yet,Recommended
386,Posted: July 4,137.5 hrs on record,"Game of the year, every year.",No one has rated this review as helpful yet,Recommended
387,Posted: July 4,146.5 hrs on record,10/10,No one has rated this review as helpful yet,Recommended
388,Posted: July 4,5.5 hrs on record,Great game,No one has rated this review as helpful yet,Recommended
389,Posted: July 4,16.9 hrs on record,"I 110% recommend this game, its challenging and super fun.",No one has rated this review as helpful yet,Recommended
390,Posted: July 4,32.4 hrs on record,"Awesome game. Feels a bit difficult in the beginning, but you just hold on to it, you will get hand on it.",1 person found this review helpful,Recommended
391,Posted: July 4,212.9 hrs on record,BEST rpg I have ever played in my life.,No one has rated this review as helpful yet,Recommended
392,Posted: July 4,173.3 hrs on record,What an amazing game! I find it to be the most rewarding RPG game on the market.,No one has rated this review as helpful yet,Recommended
393,Posted: July 4,82.5 hrs on record,I'm more of a FPS guy but this game really blew me away. I sunk 48 hours into this game within a week. Was a worth while purchase. ♥♥♥♥in sick bruh,1 person found this review helpful,Recommended
394,Posted: July 4,111.2 hrs on record,✓,No one has rated this review as helpful yet,Recommended
395,Posted: July 4,29.4 hrs on record,"Good Story, huge worldcontrols are a pain with the keyboard, gamepad does it",No one has rated this review as helpful yet,Recommended
396,Posted: July 4,85.5 hrs on record,BEST GAME EASY SINGLE PLAYER JUST BUY,No one has rated this review as helpful yet,Recommended
397,Posted: July 4,191.3 hrs on record,"I cant even describe how much of a master piece this game is, it leaves me speechless.",No one has rated this review as helpful yet,Recommended
398,Posted: July 4,119.1 hrs on record,best rpg out hands down .MASTERPIECEenough said,No one has rated this review as helpful yet,Recommended
399,Posted: July 4,122.7 hrs on record,"The game that no joke ruined other games for me. This is the kind of game bioware should be making, instead of the horrid garbage they spew out right now.",1 person found this review helpful,Recommended
400,Posted: July 4,1.7 hrs on record,"so i only bought this with the intention to refund, because i didn't think it could run on my computer. ive played for like under 2 hours but i already enjoy it so much. although my graphics are set to low, it's still such a pretty game and i guess that 17 bucks has flown out of my pocket. only issue is that since my graphics are set to low (my graphics card is very very bad) the dialogue runs at normal speed but their mouths move at like half the speed. lol it gives me guild wars 2 vibes but it's funny so not an issue. looking forward to the rest of the game!",1 person found this review helpful,Recommended
401,Posted: July 4,78.2 hrs on record,"this game is ♥♥♥♥in nuts, i killed a miscarriged baby that turned into a monster 10/10",No one has rated this review as helpful yet,Recommended
402,Posted: July 4,173.1 hrs on record,"The plaudits this game received are warranted, Witcher 3 is a must-play for any gamer regardless if they like RPGs or not.",1 person found this review helpful,Recommended
403,Posted: July 3,266.7 hrs on record,"The most engaging and immersive RPG of all time. Highly recommend it to anyone, not only to RPG fans. One of the most entertaining things about the gameplay is that 2 people can control Geralt using a controller and keyboard and mouse seamlessly at the same time, which makes it a lot of fun with a friend.",No one has rated this review as helpful yet,Recommended
404,Posted: July 3,191.4 hrs on record,"I can't put into words how amazing this game is. If you're interested in a complex, well written, and deeply detailed open world with adventure waiting around every corner, this is the game for you. It is based on a book series and the game developers put their heart and soul into creating a rich and believable world.... as believable as a world about monster hunting can be. Feel free to make the game play as complicated or simple as you chose depending on your interest in mixing potions and oils or just leveling up your fire spraying abilities and flaming everyone in your path to death. It is your world to conquer. Absolutely beautiful game.",No one has rated this review as helpful yet,Recommended
405,Posted: July 3,140.7 hrs on record,Netflix Geralt looks great but why is Yennifer Indian now?,No one has rated this review as helpful yet1 person found this review funny,Recommended
406,Posted: July 3,156.7 hrs on record,u can do secks,No one has rated this review as helpful yet,Recommended
407,Posted: July 3,76.4 hrs on record,Could possibly be the best game ever. I've played a lot of games this one just keeps bringing me back.,No one has rated this review as helpful yet,Recommended
408,Posted: July 3,78.5 hrs on record,good game,No one has rated this review as helpful yet,Recommended
409,Posted: July 3,18.0 hrs on record,Sometimes I play this game and think that I can't wait to play this again as an old man.  It's one of those games that will live eternally.,1 person found this review helpful,Recommended
410,Posted: July 3,12.8 hrs on record,ya,No one has rated this review as helpful yet,Recommended
411,Posted: July 3,355.1 hrs on record,Best game 11/10,No one has rated this review as helpful yet,Recommended
412,Posted: July 3,131.3 hrs on record,this is a masterpiece,No one has rated this review as helpful yet,Recommended
413,Posted: July 3,113.1 hrs on record,better than skyrim in open world genre,No one has rated this review as helpful yet,Recommended
414,Posted: July 3,63.4 hrs on record,"Great story, graphics and game play. Everything you could ask for in a game. 100% recommended.",No one has rated this review as helpful yet,Recommended
415,Posted: July 3,106.4 hrs on record,One of the best games I've played,No one has rated this review as helpful yet,Recommended
416,Posted: July 3,127.7 hrs on record,This is one of the best games I have ever played. Great and engrossing gameplay with many branching story lines. It is definitely a must play for anyone who loves story driven open world games. It is definitely a steal given it's current price.,No one has rated this review as helpful yet,Recommended
417,Posted: July 3,6.4 hrs on record,Great game,No one has rated this review as helpful yet,Recommended
418,Posted: July 3,125.7 hrs on record,Best game I've played in my entire life,No one has rated this review as helpful yet,Recommended
419,Posted: July 3,3.9 hrs on record,nice game. It's so excellent.,No one has rated this review as helpful yet,Recommended
420,Posted: July 3,40.5 hrs on record,One of the best Steam games you can buy on sale due to the fact that is has multiple hours of gameplay. It has nice graphics and good game mechanics. Recommend it if you like open world rpgs.,No one has rated this review as helpful yet,Recommended
421,Posted: July 3,112.5 hrs on record,Great game with great quests.,1 person found this review helpful,Recommended
422,Posted: July 3,449.8 hrs on record,"Amazing game and I highly recommend the GOTY edition or whatever version that allows you to get all the DLC’s!! From the main story to the DLC’s there is no flaw in my opinion. Gone through it twice and I’m starting to wanna play it again just for the small things that I missed. Highly recommend it, get it on your library now!!",No one has rated this review as helpful yet,Recommended
423,Posted: July 3,57.3 hrs on record,great game highly recommend.,No one has rated this review as helpful yet,Recommended
424,Posted: July 3,47.9 hrs on record,You shouldn't really be needing to read reviews to know that you should buy this game.,No one has rated this review as helpful yet,Recommended
425,Posted: July 3,274.2 hrs on record,"10/10 would be a buff witcher man again, graphics are alittle intensive when there is alot of grass but the game itself is amazing,",No one has rated this review as helpful yet,Recommended
426,Posted: July 3,61.3 hrs on record,"I love CDPR. Even when not on sale, this game is a must-have. The amount of content is astounding, and almost all of the dlc's are free. The paid dlc's, however, aren't even dlc's IMO. THEY'RE BORDERLINE FULL GAMES. Toussaint is a whole new map included in the blood and wine dlc, with a massive story, and tons of sidequests. While Hearts of Stone, the other dlc, doesn't add a lot of          territory (mapwise) to the game, its still ♥♥♥♥ing amazing. Please for the love of god, purchase this game. This ♥♥♥♥ is god tier. The game (WITH BOTH GAME-SIZE DLCS) is only 15 dollars right now, so buy this ♥♥♥♥ like hotcakes. It's amazing. 10/10, Would rant again.",No one has rated this review as helpful yet,Recommended
427,Posted: July 3,18.9 hrs on record,Masterpiece!,No one has rated this review as helpful yet,Recommended
428,Posted: July 3,80.0 hrs on record,Love it. One of the best games of all time.,No one has rated this review as helpful yet,Recommended
429,Posted: July 3,49.6 hrs on record,Pls Get It dear lOrD,No one has rated this review as helpful yet,Recommended
430,Posted: July 3,2.6 hrs on record,Witch,1 person found this review helpful,Recommended
431,Posted: July 3,457.5 hrs on record,Best game ever. If you haven't played it yet do it you fckin prude.,No one has rated this review as helpful yet,Recommended
432,Posted: July 3,130.0 hrs on record,It's the best,No one has rated this review as helpful yet,Recommended
433,Posted: July 3,200.5 hrs on record,"It's Witcher 3. If you have not heard about the massive environments, expansive plots, all sorts of different plot choices, epic fights against all sorts of monsters, and so on... Then I don't think my review will make any difference.Just go on, ride horses, play Gwent, explore the world, buy a vineyard... And maybe even do the main quest if you have time.",No one has rated this review as helpful yet,Recommended
434,Posted: July 3,7.4 hrs on record,nice,No one has rated this review as helpful yet,Recommended
