,date_posted,playtime,review,helpful_funny,recommended
261,Posted: July 6,184.4 hrs on record,"After playing this game, you will feel an emptiness, a sense of being lost. You have just spent countless days immersed in the world, beating every shop owner at gwent, the urge to collect them all driving you... you must have them all. And once you complete this game, there is no game like it, nothing tickles the same urges. Every game is now boring. Cyberpunk?",1 person found this review helpful,Recommended
262,Posted: July 6,263.3 hrs on record,"Simply one of the best games to play if you like a story driven fantasy rpg that manages to provide an abundance of choice, without making it impossible to enjoy a good story as well.",No one has rated this review as helpful yet,Recommended
263,Posted: July 6,239.4 hrs on record,"If you haven't already played this game, you should! It's amazing. Great graphics and amazing story line.",No one has rated this review as helpful yet,Recommended
264,Posted: July 6,303.1 hrs on record,Great game.,No one has rated this review as helpful yet,Recommended
265,Posted: July 6,22.3 hrs on record,Gud Game. Good Graphics. Good Price.,1 person found this review helpful,Recommended
266,Posted: July 6,144.5 hrs on record,Hands down The Witcher 3 is the best RPG I have ever played. The DLC is amazing and adds a full games worth of new content.,No one has rated this review as helpful yet,Recommended
267,Posted: July 6,149.3 hrs on record,good game,No one has rated this review as helpful yet,Recommended
268,Posted: July 6,37.6 hrs on record,good,No one has rated this review as helpful yet,Recommended
269,Posted: July 6,0.5 hrs on record,"Product received for free
 Awesome.",1 person found this review helpful,Recommended
270,Posted: July 6,5.7 hrs on record,90 hours in still as great,No one has rated this review as helpful yet,Recommended
271,Posted: July 6,39.8 hrs on record,Well this is my life now,No one has rated this review as helpful yet,Recommended
272,Posted: July 6,110.5 hrs on record,This game is just incredible!,No one has rated this review as helpful yet,Recommended
273,Posted: July 6,94.1 hrs on record,One of the best rpg's made. Worth it even without a sale,No one has rated this review as helpful yet,Recommended
274,Posted: July 6,80.0 hrs on record,Needs longer sex scenes otherwise good game also more boobs,1 person found this review helpful,Recommended
275,Posted: July 6,250.6 hrs on record,"Definitely one of the best games i have ever played. the story is incredibly good, the visuals are stunning and the fighting is arguably pretty good and challenging. this game is a rollercoaster of emotions at times and there is always something to do. If you get the cheap DLCs this game is easily over 250 hours of fun. (there's also some intimate parts you're gonna enjoy)  This game is a must have, easily  >9/10",No one has rated this review as helpful yet,Recommended
276,Posted: July 6,37.3 hrs on record,Friend told me about Witcher 3. Played the game. Read the books. No regrets. 10/10. Keep it up CDProjektRed,1 person found this review helpful,Recommended
277,Posted: July 6,1.6 hrs on record,thiss game issa a so ♥♥♥♥ing good,No one has rated this review as helpful yet,Recommended
278,Posted: July 6,39.9 hrs on record,nice,No one has rated this review as helpful yet,Recommended
279,Posted: July 6,136.6 hrs on record,"What do you think first when it comes to the Polska!!? For many people, it could be a talented musician Chopin or a famous chemist and physicist Maria Curie.But for us , or even Former President Barrack Obama, when it comes to Poland, The Witcher series is the name cannot be ignored. The Witcher 3: Wild Hunt not only has outstanding gameplay and superb storyline, but also has ""top of the line"" graphic at that time, with a series of extremely eye-catching visual effects.The Witcher 3: Wild Hunt not only attracts players to the main storyline, but also attracts them to small details, side quests with various ""tactics"". It can be high-cut scenes, or dialogue that requires players to learn, think and make their own judgments and choices.It could also be a decadent setting with mourning game characters who are beside the relatives who are in danger, short stories of mystery that are contained in pieces of paper, a book on the roadside .Besides those wonderful things, the game still suffers on some annoying bugs. Fortunately, these errors are only really annoying if you are really the most difficult player. The AI sometime is not so great, sometimes it's very dull. The most obvious thing is that Geralt only needs to get out of the land where the enemy is guarding a little bit, and now they are completely ... not chasing after. All we need to do is just shooting or using long-range magic to destroy the enemy easily without fear of being countered.All in all, this's a great game that worth every cent in your pocket.",1 person found this review helpful,Recommended
280,Posted: July 6,288.0 hrs on record,"great game, definitely worth the money",No one has rated this review as helpful yet,Recommended
281,Posted: July 6,14.9 hrs on record,gud stori,No one has rated this review as helpful yet,Recommended
282,Posted: July 6,16.7 hrs on record,"For the first 1 hour, I wasn't so into it. But then, the openness slowly crawls into you and you just can't help but to keep playing it.",No one has rated this review as helpful yet,Recommended
283,Posted: July 6,115.6 hrs on record,This is by far the best game ive ever played.,No one has rated this review as helpful yet,Recommended
284,Posted: July 6,56.1 hrs on record,its good,1 person found this review helpful,Recommended
285,Posted: July 6,214.0 hrs on record,incredible,No one has rated this review as helpful yet,Recommended
286,Posted: July 6,294.8 hrs on record,big good,No one has rated this review as helpful yet,Recommended
287,Posted: July 6,32.8 hrs on record,this game is sick..,No one has rated this review as helpful yet,Recommended
288,Posted: July 6,95.4 hrs on record,"My first experience with  the francise, i find it lives up to the hype.",No one has rated this review as helpful yet,Recommended
289,Posted: July 6,62.1 hrs on record,"Extremely in-depth game, so much to do and everything about the game is beautiful. Full price or on sale, it's worth any money you put down for it.",No one has rated this review as helpful yet,Recommended
290,Posted: July 6,2.8 hrs on record,"Top spiel, brilliant  graphic, wow...",No one has rated this review as helpful yet,Recommended
291,Posted: July 6,210.2 hrs on record,"First of all I want to give a shoutout to the developers CD Projekt Red a dying breed of developers that gives you more for your money, in a time when developers are only lookying for new ways of milkying you out. now that I said that, let's talk about the game and keep things really short. The Witcher 3 is the last game of the Witcher series a bast game with a least 60h of play. The expansions are really good, I really recommend to buy the whole package, it's a must.When you finish the game If you are left with a feeling that you didn't pay enough for this game then you'll now know why I wanted to give a shoutout to CDPR.i'm looking forward in to buying Cyberpunk 2077 (when I collect the enough money to spend it of course)I promised myself I will never preorder a game ever, but I will give it a shot with CDPR, they have earn my trust.",No one has rated this review as helpful yet,Recommended
292,Posted: July 6,48.9 hrs on record,yes,No one has rated this review as helpful yet,Recommended
293,Posted: July 6,36.2 hrs on record,I abandoned my family for this game ❤️❤️❤️,1 person found this review helpful,Recommended
294,Posted: July 6,69.8 hrs on record,Masterpiece!,No one has rated this review as helpful yet,Recommended
295,Posted: July 6,164.1 hrs on record,Nce,No one has rated this review as helpful yet,Recommended
296,Posted: July 6,75.4 hrs on record,"Fantastic game. Combat is great, and feels great. Finding hidden items and stashes with Witcher Sense always feels awesome. Just be prepared for the feels.",No one has rated this review as helpful yet,Recommended
297,Posted: July 6,179.4 hrs on record,Just play it,No one has rated this review as helpful yet,Recommended
298,Posted: July 6,51.7 hrs on record,:D:D YENNEFER!!!,No one has rated this review as helpful yet,Recommended
299,Posted: July 6,56.0 hrs on record,One of the best games of all time. I can't wait for Cyberpunk 2077.,No one has rated this review as helpful yet,Recommended
300,Posted: July 6,128.3 hrs on record,"Very fun game with different play styles to choose from - I went for the super light weight assassin build. Was not too keen on the story line since I hadn't played the first 2 games, but had great fun playing the missions and bounties. Got the main game with the 2 DLC's - main story line completed and just starting the new ones.Needs more Gert in baths.",No one has rated this review as helpful yet,Recommended
301,Posted: July 6,554.9 hrs on record,Gwent World Championship anyone?,No one has rated this review as helpful yet,Recommended
302,Posted: July 6,307.2 hrs on record,"The visuals, story telling, tiny easter eggs... an awesome game.",No one has rated this review as helpful yet,Recommended
303,Posted: July 6,160.2 hrs on record,"The Witcher 3: Wild Hunt is a thoughtful, diverse, and frequently awe-inspiring adventure. Its stories are deep and satisfying, unafraid to touch on themes of personal character, presenting players with choices and consequences that aren’t about turning into a hero or a villain. In the end, it’s quite simply one of the best RPGs ever made.",3 people found this review helpful,Recommended
304,Posted: July 6,11.0 hrs on record,this game is epic please play it or i commit die,No one has rated this review as helpful yet1 person found this review funny,Recommended
305,Posted: July 6,7.9 hrs on record,Love this game for so many reasons everything is just so well made just play it yourself to find out,No one has rated this review as helpful yet,Recommended
306,Posted: July 6,18.8 hrs on record,it is nice,No one has rated this review as helpful yet,Recommended
307,Posted: July 6,152.9 hrs on record,awsome.,No one has rated this review as helpful yet,Recommended
308,Posted: July 6,16.2 hrs on record,♥♥♥♥ yeah,No one has rated this review as helpful yet,Recommended
309,Posted: July 6,28.4 hrs on record,Old but still gold,No one has rated this review as helpful yet,Recommended
310,Posted: July 6,8.3 hrs on record,Mostly here for steam nitro thing. But still. 10/10 game,No one has rated this review as helpful yet,Recommended
311,Posted: July 6,101.1 hrs on record,"Jared goes searching for his lost daughter Sarah. Don't worry, Jared friends Chris and Jennifer are here to help him on his quest as well!""I bet you hate that Copper"" ,Jared says frequently upon encountering monsters!GOTY of All Times 1997!!!1!1!!",2 people found this review helpful,Recommended
312,Posted: July 6,172.4 hrs on record,:),No one has rated this review as helpful yet,Recommended
313,Posted: July 6,108.4 hrs on record,Best game ever!!! I love it!! <3,No one has rated this review as helpful yet,Recommended
314,Posted: July 6,4.0 hrs on record,Best RPG i've played,No one has rated this review as helpful yet,Recommended
315,Posted: July 6,10.4 hrs on record,"A beautiful game with an interactive and gripping story-line, which includes challenging combat at times and plenty of puzzles to be solved.",No one has rated this review as helpful yet,Recommended
316,Posted: July 6,104.2 hrs on record,"The Witcher. There is no man, who haven't heard of The Witcher game before. To be honest i haven't played the last 2 games, yeah i know such a shame... just shame on me. But i really think this is already enough, there is so much to do, that u cant get bored while playing, also i didn't even mention the Gwynt, the best card game or minigame ever. The monsters and missions are pretty tough and exciting. All in all, if you haven't played the game yet, do it, now",No one has rated this review as helpful yet,Recommended
317,Posted: July 6,283.0 hrs on record,"Please, do yourself a favor and buy this game. You seriously won't regret one moment of it.",No one has rated this review as helpful yet,Recommended
318,Posted: July 6,76.5 hrs on record,Is good game with good graphics you maybe play this to much,No one has rated this review as helpful yet,Recommended
319,Posted: July 6,199.2 hrs on record,Good,No one has rated this review as helpful yet,Recommended
320,Posted: July 6,49.6 hrs on record,Excellent game :),No one has rated this review as helpful yet,Recommended
321,Posted: July 6,125.0 hrs on record,Everything about this game will surprise you,No one has rated this review as helpful yet,Recommended
322,Posted: July 6,103.1 hrs on record,super good,No one has rated this review as helpful yet,Recommended
323,Posted: July 6,1.9 hrs on record,hfghfgh,No one has rated this review as helpful yet,Recommended
324,Posted: July 6,147.0 hrs on record,Pretty fun immersive game now bring on Cyperpunk 2077,No one has rated this review as helpful yet,Recommended
325,Posted: July 6,141.5 hrs on record,Best game ever,No one has rated this review as helpful yet,Recommended
326,Posted: July 6,6.1 hrs on record,best,No one has rated this review as helpful yet,Recommended
327,Posted: July 6,64.0 hrs on record,"Got the game of the year addition on sale, haven't put it down apart from to go to sleep.",1 person found this review helpful,Recommended
328,Posted: July 6,114.5 hrs on record,Masterpiece.,No one has rated this review as helpful yet,Recommended
329,Posted: July 6,139.8 hrs on record,Best open world RPG iv ever played.,No one has rated this review as helpful yet,Recommended
330,Posted: July 6,271.7 hrs on record,"This by far one of the best games I have played ever!The story is very well flushed out. It has depth and intricacy that is immersive. The game looks gorgeous and runs well on wide range of hardware. I must mention the music in this game is out of this world. Everytime I here the music that plays when you are on Skellige isles, I am filled with nostalgia and it makes me want immediately replay the game. At discount, this game is absolutely must buy. Its a masterpiece.Even at full price, you will certainly get your money's worth.",No one has rated this review as helpful yet,Recommended
331,Posted: July 6,1.7 hrs on record,1 of the best games i have ever played,No one has rated this review as helpful yet,Recommended
332,Posted: July 6,229.3 hrs on record,u buy now,No one has rated this review as helpful yet,Recommended
333,Posted: July 6,2.6 hrs on record,สนุกดี,No one has rated this review as helpful yet,Recommended
334,Posted: July 6,2.6 hrs on record,This game is awesome,No one has rated this review as helpful yet,Recommended
335,Posted: July 6,273.0 hrs on record,"Hands down the best game I have played, the DLC' them self are close to a full trippel A games on there own.",No one has rated this review as helpful yet,Recommended
336,Posted: July 6,283.2 hrs on record,"Slay some beasts, summon the ♥♥♥♥♥es, ♥♥♥♥ the ♥♥♥♥♥es. 10/10.",No one has rated this review as helpful yet,Recommended
337,Posted: July 6,200.6 hrs on record,"One of the best open world games out there, if not the best. Sure, the combat mechanics could be better, the level-up and alchemy system was better in previous games, but hot damn isn't the rest of the experience enjoyable.Plus, the missus loved watching me play so that was an absolute win for both of us.",No one has rated this review as helpful yet,Recommended
338,Posted: July 6,3.1 hrs on record,"I have played this game before on PS4 before I got my gaming setup, when I saw it was on sale with all dlc for only 14.99 I thought it foolish to pass up.I enjoyed every second of my Playthrough on PS4 but even more so on PC thanks to the better Graphics and control scheme with mouse and keyboard.I would highly recommend this game because it is a finely crafted RPG with exellent gameplay/voice acting.10/10",No one has rated this review as helpful yet,Recommended
339,Posted: July 6,118.4 hrs on record,yeet,No one has rated this review as helpful yet,Recommended
340,Posted: July 6,86.5 hrs on record,Everything about this game is perfect..aside for combat and bosses,No one has rated this review as helpful yet,Recommended
341,Posted: July 6,125.1 hrs on record,Amazingly designed with a very well written story to match. Must play.,No one has rated this review as helpful yet,Recommended
342,Posted: July 6,9.2 hrs on record,best deal for story rich game,No one has rated this review as helpful yet,Recommended
343,Posted: July 6,172.1 hrs on record,"dam, this game is gud",No one has rated this review as helpful yet,Recommended
344,Posted: July 6,6.5 hrs on record,Gud game,No one has rated this review as helpful yet,Recommended
345,Posted: July 6,30.6 hrs on record,Yes,No one has rated this review as helpful yet,Recommended
346,Posted: July 6,131.5 hrs on record,"Great game, the reason that I like it the most is the length of it aswell as the giagantic open world",No one has rated this review as helpful yet,Recommended
347,Posted: July 6,115.3 hrs on record,10/10 Favorite Game,No one has rated this review as helpful yet,Recommended
348,Posted: July 6,16.5 hrs on record,"One of best game I ever played. Interesting storyline, different enemies, beautiful graphics, wast amount of exploration and many hard choices makes this game unique.",1 person found this review helpful,Recommended
349,Posted: July 6,5.1 hrs on record,Best Game Ever,No one has rated this review as helpful yet,Recommended
350,Posted: July 6,79.0 hrs on record,BEST!,No one has rated this review as helpful yet,Recommended
351,Posted: July 6,33.8 hrs on record,Great game!,No one has rated this review as helpful yet,Recommended
352,Posted: July 6,16.6 hrs on record,"I very rarely write reviews for a game but I will for this little gem I grew really fond of.Oh man I do not sure where to start with this... this game is so GOOD! I mean, the story, the gameplay and characters and everything about it is just impressive...you could get lost from countless hours of game time playing this once you dive deeper into the game. it does start off a bit dull and boring in the beginning but later on it gets better once you keep at it. there are TONS of things to do to keep you busy for awhile from doing contact missions to earn a bit of gold on the side if you want, to side missions plus TONS of places to go and explore. and the map is huge.. like overwhelmingly huge... it is for me atleast. every attention to detail is truely remarkable, as well as the voice acting (in my opinion) and the combat, while not the best in the world... is really fun and satisfying (In my opinion). I'd go on forever about this game, but then this review would get rather long so I'll end it here.. so far this game has became my top favorite to play and I can't wait to check out cyberpunk2077 <3",No one has rated this review as helpful yet,Recommended
353,Posted: July 6,68.5 hrs on record,One of the best games I've ever played! plays really well and graphics are nice.,No one has rated this review as helpful yet,Recommended
354,Posted: July 6,80.1 hrs on record,gud gam 10/10 ign,No one has rated this review as helpful yet,Recommended
355,Posted: July 6,0.4 hrs on record,Graphics that will make your day,No one has rated this review as helpful yet,Recommended
356,Posted: July 6,93.7 hrs on record,"The best The Witcher, even if you dont enjoyed The Witcher 1 & 2, you will enjoy this one. A master piece, comparable to Skyrim.Hugue maps without loading screen, a lot of secondary quests and a inmersive world. Incredible ost and deep characters.",No one has rated this review as helpful yet,Recommended
357,Posted: July 6,90.6 hrs on record,Great.,No one has rated this review as helpful yet,Recommended
358,Posted: July 6,328.8 hrs on record,Noice,No one has rated this review as helpful yet,Recommended
359,Posted: July 6,65.5 hrs on record,Good,No one has rated this review as helpful yet,Recommended
360,Posted: July 6,205.2 hrs on record,Best game i have ever played,No one has rated this review as helpful yet,Recommended
361,Posted: July 6,92.6 hrs on record,best game I've ever played ☺♥,No one has rated this review as helpful yet,Recommended
362,Posted: July 6,158.7 hrs on record,perfectly,1 person found this review helpful1 person found this review funny,Recommended
363,Posted: July 6,224.7 hrs on record,Damn good,No one has rated this review as helpful yet,Recommended
364,Posted: July 6,71.3 hrs on record,"Just beat the main story - no DLC, downloading that now. I've bought the game before and I'll admit, I didn't enjoy it, so i refunded it, and upon the next summer sale, I decided to give it another chance after a friend's recommendation. For those of you who are making this their entry to the series, like me, you may not enjoy it off the bat, and understandably so, the first couple hours in the first area are admittedly quite slow and may turn you off. I was told to stick through the area and move on to the next, and thank the lord I did. The game's options really open up, and with an insurmountable pile of content to enjoy, there is bound to be something that you'll enjoy. The combat is fun, the crafting, weapons and armour are fun to collect and experiment with, the variety of beasts to fight are insane. Overall, fantastic game, definitely recommend.",No one has rated this review as helpful yet,Recommended
365,Posted: July 6,160.7 hrs on record,One of the greats.,No one has rated this review as helpful yet,Recommended
366,Posted: July 6,11.8 hrs on record,its a must,1 person found this review helpful,Recommended
367,Posted: July 6,2.4 hrs on record,The pinnacle of humanity right here,1 person found this review helpful,Recommended
368,Posted: July 6,38.3 hrs on record,Just plain and simply awesome and beautiful after all those years.,1 person found this review helpful,Recommended
369,Posted: July 6,354.7 hrs on record,My all time favourite.,No one has rated this review as helpful yet,Recommended
370,Posted: July 6,332.4 hrs on record,It's pretty good.,No one has rated this review as helpful yet,Recommended
371,Posted: July 6,3.8 hrs on record,"Product received for free
 fun game, should be multiplayer, dodo",No one has rated this review as helpful yet,Recommended
372,Posted: July 6,36.4 hrs on record,my nan literally just died,No one has rated this review as helpful yet,Recommended
373,Posted: July 6,51.3 hrs on record,Love it ! :),No one has rated this review as helpful yet,Recommended
374,Posted: July 6,80.0 hrs on record,Now I am addicted,No one has rated this review as helpful yet,Recommended
375,Posted: July 6,63.2 hrs on record,A masterpiece.,No one has rated this review as helpful yet,Recommended
376,Posted: July 6,2.4 hrs on record,Worth it!,No one has rated this review as helpful yet,Recommended
377,Posted: July 6,96.4 hrs on record,Just start playing the game. Kill some cows. Giant monster apear. Now I can't do anything in the area because the monster won't go away and I'm still at level 1. Can't continue with the story. This is a stupid game.,No one has rated this review as helpful yet2 people found this review funny,Not Recommended
378,Posted: July 6,174.3 hrs on record,"So far this is my favourite game of all time. It has its flaws like any game but overall its virtues weight way much more, making it an enjoyable experience.",1 person found this review helpful,Recommended
379,Posted: July 6,153.1 hrs on record,Simply awesome. One of the best games ever created,1 person found this review helpful,Recommended
380,Posted: July 6,12.2 hrs on record,Really Nice Story Line Great Side Quests,1 person found this review helpful,Recommended
381,Posted: July 6,18.6 hrs on record,"I don't have anything to add just to back up everyone elses claims that this game is REALLY good, and it is",No one has rated this review as helpful yet,Recommended
382,Posted: July 6,84.4 hrs on record,"One of the greatest game of the decade.Great music, gameplay, graphics and storytelling.",No one has rated this review as helpful yet,Recommended
383,Posted: July 6,68.0 hrs on record,Nice,No one has rated this review as helpful yet,Recommended
384,Posted: July 6,94.8 hrs on record,YEET very good game. Closet thing to skyrim yet.,No one has rated this review as helpful yet,Recommended
385,Posted: July 6,19.7 hrs on record,nice game!,No one has rated this review as helpful yet,Recommended
386,Posted: July 6,165.5 hrs on record,"Keep coming back to this game, I especially love the world-building, side quests and characters/voice-acting. Graphics are great too, the different parts of the world and weather effects really immerse you.",No one has rated this review as helpful yet,Recommended
387,Posted: July 6,63.0 hrs on record,best game ever played,No one has rated this review as helpful yet,Recommended
388,Posted: July 6,65.6 hrs on record,One of the best games I have ever played.,No one has rated this review as helpful yet,Recommended
389,Posted: July 6,91.1 hrs on record,good game,1 person found this review helpful,Recommended
390,Posted: July 6,56.8 hrs on record,I'm wasting my life :),No one has rated this review as helpful yet,Recommended
391,Posted: July 6,278.0 hrs on record,Truly a Gem. Already a few years old but still one of the best games around,No one has rated this review as helpful yet,Recommended
392,Posted: July 6,181.7 hrs on record,"Beautiful world, great characters, meaningful and interesting side quest are the main strengths of the game.Combat is fun, has a great flow to it, and satisfying. Although, it is a bit too easy (even on hardest difficulty) due to the almost auto-dodge mechanics.The only real weakness in my opinion is the main story, which was kind of dull especially compared to how well the side quests were developed.Overall an amazing game and you probably already know this but I'll say it anyway: a must play for every RPG fan.",No one has rated this review as helpful yet,Recommended
393,Posted: July 6,94.6 hrs on record,"Great game, would buy again. (10/10)",No one has rated this review as helpful yet,Recommended
394,Posted: July 6,229.5 hrs on record,10/10 single players recommend,No one has rated this review as helpful yet,Recommended
395,Posted: July 6,4.4 hrs on record,A+,No one has rated this review as helpful yet,Recommended
396,Posted: July 6,199.3 hrs on record,"Always, ALWAYS will be my most favourite game. Geralt's ♥♥♥ is sublime",No one has rated this review as helpful yet,Recommended
397,Posted: July 6,37.6 hrs on record,"I remade my review. The only word that comes to mind when describing this work of art is...Masterpiece...at first I played a little but then put it off for about a year becuse i just was not that into it.But one day i desiced to give it another go. and i still did not like it that much so i put it off for another time. but then i picked it up again and went deeper then i ever did before and i loved it. i absoulutly feel in love with this game. its so big and so deep. the moral choices will leave you feeling like an massive ♥♥♥♥ or some sorta hero. you will fight badass monsters but also learn that there are things worse then monsters. but even in it all you will see citys filled with lively caracters both good, bad and grey. you will learn there storys and play a key role in them and the music is amazing. pick this game up now and play for at least 5 hours. if the charm of it has not got you hooked i don't know what will.",No one has rated this review as helpful yet,Recommended
398,Posted: July 6,27.3 hrs on record,The best,No one has rated this review as helpful yet,Recommended
399,Posted: July 6,155.0 hrs on record,"This is by far the best game I ever played. It has a great story, great graphics, which can be even better with mods, and very good gameplay.A must have in every library.",1 person found this review helpful,Recommended
400,Posted: July 6,71.3 hrs on record,It took me several years to get around to playing this game seriously. First time I tried I couldn't get into it but now I have found it to be a game that actually lives up to the hype. I definitely suggest it this many years on.,No one has rated this review as helpful yet,Recommended
401,Posted: July 6,124.6 hrs on record,"Product received for free
 i like this game",No one has rated this review as helpful yet,Recommended
402,Posted: July 6,93.2 hrs on record,"One of the best RPG game you can play, highly recommend",No one has rated this review as helpful yet,Recommended
403,Posted: July 6,170.2 hrs on record,"Honestly, this game truly deserves the Masterpiece title that it has!",No one has rated this review as helpful yet,Recommended
404,Posted: July 6,192.1 hrs on record,Easily in my top 3 video games of all time. There's a reason TW3 has an overwhelmingly positive all/recent review rate. Just do yourself a favour and buy this game.,No one has rated this review as helpful yet,Recommended
405,Posted: July 6,41.4 hrs on record,It has witchers,No one has rated this review as helpful yet,Recommended
406,Posted: July 6,130.7 hrs on record,"Weather you want to slam back phial upon phial of dangerous fantasy chemicals and slay some seriously bad-♥♥♥ monsters or just lounge about and play cards all day, this is the game for you. From the ultra beautiful scenery to its captivating and repayable story, this game has it all. Bonus points for the real-time beard growth.",No one has rated this review as helpful yet,Recommended
407,Posted: July 6,127.4 hrs on record,It's massive. It's beautiful. Great plot. Fantastic side quests. And so. Many. Boobs!,No one has rated this review as helpful yet,Recommended
408,Posted: July 6,236.6 hrs on record,Found Tyrion in some island in Skellige,No one has rated this review as helpful yet,Recommended
409,Posted: July 6,55.7 hrs on record,Muhteşem gerçekten.Neden GOTY seçildiği çok belli,No one has rated this review as helpful yet,Recommended
410,Posted: July 6,46.4 hrs on record,It's the game everyone compares games to what more do you need to know,No one has rated this review as helpful yet,Recommended
411,Posted: July 5,53.3 hrs on record,best of the best,1 person found this review helpful,Recommended
412,Posted: July 5,178.5 hrs on record,"Simply fantastic! super pretty/moody landscapes/locations, Awesome engaging story, funny interesting dialogue, superb memorable characters,memorable sidequests not just simple fetch quests, despicable villains possibly the best dlc to ever be released for a game(blood and wine), plenty of armour sets and weapons to collect/craft, simple, fun and easy to play  combat system but can also be complex and deep if you are willing to delve into it, cool things like mutations and mixing potions to give crazy bonuses and poison yourself just shy of being fatal, ♥♥♥♥ING GWENT, awesome monsters straight outta myths and legends kill them slice them open and take their heads as trophys and their innards as potion ingredients, an absolutely absurd amount of sidequests and ♥♥♥♥ to do and collect throughout the massive open world, you can turn of the hud. Just ♥♥♥♥ing buy it its worth every penny full price and you will love it.",No one has rated this review as helpful yet,Recommended
413,Posted: July 5,4.0 hrs on record,The best,No one has rated this review as helpful yet1 person found this review funny,Recommended
414,Posted: July 5,70.2 hrs on record,probably the best game ive ever played,No one has rated this review as helpful yet,Recommended
415,Posted: July 5,69.5 hrs on record,Baron - Wants to talk about his missing wife and child...Geralt - Let`s play Gwent.,No one has rated this review as helpful yet1 person found this review funny,Recommended
416,Posted: July 5,187.9 hrs on record,:o,1 person found this review helpful,Recommended
417,Posted: July 5,21.3 hrs on record,love it,No one has rated this review as helpful yet,Recommended
418,Posted: July 5,178.6 hrs on record,Amazing story 10/10,No one has rated this review as helpful yet,Recommended
419,Posted: July 5,4.5 hrs on record,HIOLKYBESTGAME10000000000000000000000000000000000000000000000000/10HDFGOHSGFDPOHGISFHG,No one has rated this review as helpful yet,Recommended
420,Posted: July 5,84.3 hrs on record,this game is oppressive game to waman 5 stars,No one has rated this review as helpful yet,Recommended
421,Posted: July 5,97.6 hrs on record,The best grand epic RPG of the 21st century.,No one has rated this review as helpful yet,Recommended
422,Posted: July 5,32.1 hrs on record,Best Game Ever,No one has rated this review as helpful yet,Recommended
423,Posted: July 5,60.1 hrs on record,"One of the best games I have ever played. So much depth in story and in gameplay. Every sidequest reveals something further about the state of the world around you and differing upgrade paths allow for many different character styles to be created. Both DLCs are as good if not better than the base game. I only wish that New Game + was a little more difficult as once you have a late game build, not many monsters can stand in your way no matter their level. Overall, solid 9.5 out of 10. Absolutely pick this one up if you are on the fence, you won't regret it.",1 person found this review helpful,Recommended
424,Posted: July 5,9.1 hrs on record,it is a good game,No one has rated this review as helpful yet,Recommended
425,Posted: July 5,110.0 hrs on record,Great,No one has rated this review as helpful yet,Recommended
426,Posted: July 5,544.9 hrs on record,Yes it's THAT good!,No one has rated this review as helpful yet,Recommended
427,Posted: July 5,103.9 hrs on record,"Incredible narrative, visuals, and design choices that shaped some of the biggest blockbusters in recent years. Buy Witcher 3.",1 person found this review helpful,Recommended
428,Posted: July 5,14.5 hrs on record,great gameplay and great story..,No one has rated this review as helpful yet,Recommended
429,Posted: July 5,61.9 hrs on record,I'm probably not even halfway through the story so i can see myself playing 100+ hours easily,No one has rated this review as helpful yet,Recommended
430,Posted: July 5,234.8 hrs on record,Is good game,No one has rated this review as helpful yet,Recommended
431,Posted: July 5,338.5 hrs on record,One of the best game of the generation. Must play,No one has rated this review as helpful yet,Recommended
432,Posted: July 5,161.6 hrs on record,"One of the best Action RPG out there, this game is close to completely flawless. Taking on account only minor bugs (which don`t interfere with game experience at all), this masterpiece is without a doubt one of the top 3 games I've ever played. The Main Game is enough to be worth buying it. But, if you want the full experience, in my opinion, you should buy Blood and Wine expansion at least, which is almost another game by itself. This world is incredibly immersive and counts with a rich story and beautiful graphics, ingenious gameplay and a fair challenge for those who seek it.",No one has rated this review as helpful yet,Recommended
433,Posted: July 5,3.5 hrs on record,good,No one has rated this review as helpful yet,Recommended
434,Posted: July 5,3.8 hrs on record,Very nice!,No one has rated this review as helpful yet,Recommended
435,Posted: July 5,110.6 hrs on record,10/10.,No one has rated this review as helpful yet,Recommended
436,Posted: July 5,36.7 hrs on record,"One of the best modern role playing games. Play on a higher difficulty than you might regularly choose if you want a challenge in combat, other than that an excellent game and worth getting all the DLC",No one has rated this review as helpful yet,Recommended
437,Posted: July 5,511.6 hrs on record,The single greatest rpg ever made without question.,No one has rated this review as helpful yet,Recommended
438,Posted: July 5,77.9 hrs on record,Massive. Beautiful. Sexy?,No one has rated this review as helpful yet,Recommended
439,Posted: July 5,147.6 hrs on record,"This one of the best games I have played. A breath of fresh air from all the Call of Duty games. Third person view and controls are easy to master, especially on a controller.",No one has rated this review as helpful yet,Recommended
440,Posted: July 5,17.3 hrs on record,Pretty fun tbh,No one has rated this review as helpful yet,Recommended
441,Posted: July 5,176.5 hrs on record,"The game is great and I completely recommend. When you get this game (because honestly why wouldn't you), do not miss out on the Hearts of Stone expansion. I love everything about that story line.",No one has rated this review as helpful yet,Recommended
442,Posted: July 5,34.9 hrs on record,If you're looking a good rpg game then witcher 3 is the best for you.No other game better than this,No one has rated this review as helpful yet,Recommended
443,Posted: July 5,114.3 hrs on record,Honest to god one of the best rpgs ever made.. Yennefer all the way!,No one has rated this review as helpful yet,Recommended
444,Posted: July 5,42.4 hrs on record,What an absolute masterpiece. CD Projekt Red are the best devs!,No one has rated this review as helpful yet,Recommended
445,Posted: July 5,54.2 hrs on record,the bees knees,1 person found this review helpful,Recommended
